sample	MX1303_C5JC4ACXX_3_TAGGAT	MX1304_C5JC4ACXX_4_CCGGTG	MX1305_C5JC4ACXX_5_TGTTGG	MX1306_C5JC4ACXX_6_GTATAG	MX1307_C5JC4ACXX_7_AGCATC	MX1307_C5JC4ACXX_7_CAGGCC	MX1310_C5JC1ACXX_4_CTCTAC	MX1310_C5JC1ACXX_4_GGAACT	MX1310_C5JC1ACXX_4_GGACGG	MX1310_C5JC1ACXX_4_TGACAT	MX1355_C6RGTANXX_2_AAGCTA	MX1355_C6RGTANXX_2_ACATCG	MX1355_C6RGTANXX_2_CAAGTT	MX1355_C6RGTANXX_2_CATTCA	MX1355_C6RGTANXX_2_GGAACT	MX1356_C6RGTANXX_3_ATGGCA	MX1356_C6RGTANXX_3_CCTTGC	MX1356_C6RGTANXX_3_CGGCCT	MX1356_C6RGTANXX_3_GCGTGG	MX1356_C6RGTANXX_3_GCTGTA	MX1356_C6RGTANXX_3_GTATAG	MX1356_C6RGTANXX_3_TAGTTG	MX1356_C6RGTANXX_3_TGACAT	MX1357_C6RGTANXX_4_AATTAT	MX1357_C6RGTANXX_4_AGTCTT	MX1357_C6RGTANXX_4_CATGGG	MX1357_C6RGTANXX_4_GCCTAA	MX1357_C6RGTANXX_4_GTAGCC	MX1357_C6RGTANXX_4_TATCGT	MX1357_C6RGTANXX_4_TCTGAG
hsa-miR-4672	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4673	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4674	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4675	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4676-3p	0.44	0.13	0.00	0.15	0.19	0.13	0.00	0.14	0.03	0.14	0.78	0.28	0.00	0.23	0.00	0.00	0.07	0.00	0.00	0.06	0.10	0.00	0.27	0.00	0.06	0.00	0.04	0.00	0.19	0.18
hsa-miR-4676-5p	0.26	0.13	0.10	0.20	0.23	0.26	0.05	0.55	0.22	0.14	0.00	0.25	0.56	0.57	0.00	0.58	0.20	0.26	0.00	0.15	0.28	0.00	0.24	0.00	0.26	0.12	0.21	0.17	0.11	0.15
hsa-miR-4677-3p	5.75	3.28	3.87	6.68	2.54	1.59	1.16	3.53	4.21	4.34	1.94	6.08	5.98	3.07	4.12	3.21	2.58	2.19	1.97	1.92	2.89	5.32	2.17	2.35	2.27	2.23	2.57	2.47	2.16	3.40
hsa-miR-4677-5p	0.26	0.26	0.14	0.20	0.04	0.06	0.09	0.19	0.25	0.22	0.00	0.60	0.37	0.34	0.18	0.29	0.00	0.26	0.20	0.18	0.49	0.30	0.22	0.20	0.12	0.23	0.18	0.06	0.16	0.18
hsa-miR-4678	0.00	0.06	0.00	0.00	0.08	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.11	0.00	0.29	0.00	0.00	0.00	0.03	0.00	0.00	0.13	0.20	0.06	0.00	0.00	0.12	0.00	0.00
hsa-miR-4679	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4679	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4680-3p	0.00	0.00	0.10	0.05	0.00	0.13	0.00	0.14	0.05	0.08	0.00	0.11	0.19	0.00	0.00	0.15	0.00	0.00	0.07	0.06	0.00	0.00	0.02	0.00	0.06	0.00	0.00	0.00	0.00	0.00
hsa-miR-4680-5p	0.09	0.26	0.10	0.00	0.04	0.00	0.09	0.10	0.07	0.03	0.00	0.04	0.00	0.00	0.09	0.00	0.07	0.13	0.07	0.03	0.04	0.00	0.04	0.00	0.00	0.00	0.07	0.00	0.00	0.06
hsa-miR-4681	0.00	0.06	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.07	0.00	0.00	0.00	0.04	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4682	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4683	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4684-3p	0.00	0.06	0.21	0.10	0.23	0.00	0.00	0.02	0.05	0.03	0.00	0.04	0.00	0.00	0.00	0.15	0.13	0.00	0.00	0.18	0.07	0.00	0.24	0.20	0.14	0.00	0.21	0.46	0.05	0.00
hsa-miR-4684-5p	0.09	0.00	0.14	0.20	0.04	0.00	0.00	0.05	0.00	0.03	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.04	0.00	0.04	0.00	0.03	0.12	0.07	0.46	0.03	0.06
hsa-miR-4685-3p	0.09	0.13	0.17	0.05	0.19	0.06	0.05	0.21	0.10	0.33	0.39	0.18	0.37	0.23	0.18	0.15	0.26	0.64	0.07	0.18	0.07	0.00	0.31	0.00	0.20	0.12	0.39	0.29	0.21	0.12
hsa-miR-4685-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4686	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4687-3p	0.00	0.13	0.00	0.05	0.19	0.00	0.13	0.17	0.03	0.08	0.00	0.04	0.00	0.11	0.00	0.15	0.00	0.00	0.14	0.03	0.00	0.00	0.13	0.00	0.03	0.00	0.00	0.06	0.03	0.15
hsa-miR-4687-5p	0.17	0.06	0.03	0.00	0.04	0.00	0.00	0.07	0.00	0.00	0.00	0.07	0.00	0.11	0.00	0.00	0.00	0.13	0.00	0.03	0.04	0.00	0.07	0.00	0.03	0.00	0.04	0.12	0.03	0.09
hsa-miR-4688	0.00	0.00	0.03	0.05	0.04	0.00	0.00	0.24	0.10	0.00	0.39	0.04	0.00	0.00	0.00	0.15	0.00	0.26	0.00	0.09	0.07	0.00	0.16	0.00	0.00	0.00	0.11	0.06	0.03	0.03
hsa-miR-4689	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4690-3p	1.22	1.80	0.82	0.96	1.04	1.02	0.49	1.14	0.79	0.56	0.78	1.20	0.19	0.34	0.72	0.15	1.06	0.90	0.27	0.48	1.43	1.48	1.07	0.20	0.40	0.59	0.64	1.55	0.35	0.98
hsa-miR-4690-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00
hsa-miR-4691-3p	0.09	0.13	0.14	0.10	0.00	0.00	0.00	0.07	0.07	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.26	0.07	0.00	0.04	0.00	0.04	0.00	0.06	0.00	0.00	0.00	0.00	0.03
hsa-miR-4691-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00
hsa-miR-4692	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4693-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4693-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4694-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4694-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4695-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4695-5p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.02	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00
hsa-miR-4696	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4697-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4697-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4698	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4699-3p	0.00	0.00	0.07	0.05	0.12	0.00	0.00	0.14	0.10	0.25	0.00	0.00	0.00	0.11	0.00	0.15	0.07	0.00	0.00	0.00	0.04	0.00	0.04	0.00	0.03	0.00	0.04	0.00	0.00	0.06
hsa-miR-4699-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4700-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4700-5p	0.00	0.00	0.00	0.00	0.08	0.06	0.09	0.02	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.08	0.03
hsa-miR-4701-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4701-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4703-3p	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4703-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4704-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4704-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4705	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4706	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.09	0.00	0.07	0.39	0.07	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00
hsa-miR-4707-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4707-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4708-3p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.06	0.00	0.07	0.06	0.11	0.00
hsa-miR-4708-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.03	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.06	0.03	0.00
hsa-miR-4709-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4709-5p	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4710	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4711-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4711-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4712-3p	0.17	0.00	0.03	0.10	0.04	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4712-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4713-3p	0.78	2.13	0.48	1.06	1.65	2.23	0.31	1.40	0.52	0.64	3.88	5.62	1.68	0.91	0.54	1.31	0.40	2.57	1.23	1.86	1.64	6.20	1.55	3.53	6.56	3.28	8.34	5.46	1.36	0.84
hsa-miR-4713-5p	0.00	0.00	0.03	0.05	0.00	0.13	0.05	0.07	0.03	0.06	0.39	0.04	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.04	0.00	0.07	0.00	0.06	0.12	0.18	0.06	0.03	0.06
hsa-miR-4714-3p	0.09	0.19	0.10	0.05	0.23	0.00	0.05	0.02	0.03	0.08	0.00	0.11	0.37	0.00	0.00	0.00	0.07	0.00	0.07	0.03	0.04	0.00	0.07	0.20	0.00	0.00	0.07	0.00	0.00	0.00
hsa-miR-4714-5p	0.00	0.13	0.07	0.00	0.08	0.00	0.00	0.10	0.03	0.17	0.00	0.07	0.19	0.11	0.18	0.15	0.07	0.00	0.07	0.09	0.07	0.00	0.13	0.00	0.12	0.00	0.07	0.17	0.05	0.09
hsa-miR-4715-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.03
hsa-miR-4715-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4716-3p	0.09	0.00	0.03	0.00	0.00	0.00	0.00	0.02	0.03	0.03	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.30	0.00	0.00	0.00	0.12	0.00	0.00	0.05	0.00
hsa-miR-4716-5p	0.00	0.00	0.03	0.00	0.04	0.00	0.00	0.02	0.03	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4717-3p	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00
hsa-miR-4717-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
hsa-miR-4718	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4719	0.00	0.26	0.00	0.10	0.04	0.00	0.00	0.05	0.10	0.08	0.00	0.07	0.00	0.00	0.00	0.15	0.00	0.00	0.07	0.03	0.00	0.00	0.07	0.00	0.00	0.00	0.14	0.00	0.03	0.00
hsa-miR-4720-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4720-5p	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.03
hsa-miR-4721	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4722-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4722-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4723-3p	0.09	0.13	0.07	0.00	0.08	0.00	0.00	0.00	0.00	0.08	0.00	0.07	0.00	0.00	0.00	0.00	0.07	0.00	0.07	0.00	0.07	0.00	0.07	0.00	0.00	0.12	0.04	0.00	0.00	0.21
hsa-miR-4723-5p	0.00	0.06	0.03	0.05	0.08	0.19	0.13	0.10	0.05	0.06	0.00	0.11	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.06	0.04	0.00	0.13	0.00	0.03	0.12	0.18	0.23	0.03	0.09
hsa-miR-4724-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4724-5p	0.35	0.19	0.31	0.25	0.31	0.38	0.00	0.31	0.15	0.31	0.39	0.28	0.00	0.11	0.27	0.00	0.00	0.26	0.00	0.09	0.07	0.00	0.04	0.00	0.06	0.00	0.21	0.06	0.08	0.06
hsa-miR-4725-3p	0.00	0.19	0.14	0.10	0.00	0.00	0.00	0.05	0.07	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.10	0.00	0.02	0.00	0.00	0.00	0.04	0.00	0.00	0.00
hsa-miR-4725-5p	0.00	0.13	0.00	0.00	0.00	0.06	0.00	0.02	0.03	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.06	0.00	0.00
hsa-miR-4726-3p	0.00	0.00	0.00	0.00	0.04	0.00	0.13	0.02	0.03	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.02	0.39	0.00	0.00	0.00	0.00	0.05	0.06
hsa-miR-4726-5p	0.44	0.19	0.17	0.00	0.08	0.00	0.00	0.07	0.22	0.31	0.00	0.25	0.37	0.11	0.36	0.00	0.33	0.00	0.27	0.12	0.24	0.00	0.13	0.00	0.14	0.00	0.14	0.00	0.16	0.15
hsa-miR-4727-3p	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4727-5p	0.09	0.32	0.10	0.20	0.19	0.00	0.05	0.26	0.22	0.17	0.00	0.04	0.00	0.00	0.00	0.15	0.07	0.13	0.07	0.12	0.24	0.00	0.18	0.00	0.03	0.00	0.18	0.00	0.11	0.24
hsa-miR-4728-3p	1.74	2.90	2.40	1.67	2.65	2.55	0.98	2.72	1.35	2.59	4.66	4.57	2.99	1.70	1.88	1.31	1.19	0.90	1.43	2.34	3.34	3.25	3.26	1.37	2.56	0.70	3.24	2.53	1.55	3.07
hsa-miR-4728-5p	0.00	0.06	0.03	0.10	0.08	0.13	0.00	0.14	0.03	0.08	0.00	0.11	0.19	0.00	0.00	0.00	0.07	0.26	0.07	0.06	0.14	0.30	0.18	0.00	0.12	0.12	0.43	0.12	0.05	0.06
hsa-miR-4729	0.09	0.06	0.00	0.00	0.04	0.00	0.00	0.05	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.03	0.00
hsa-miR-4730	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.02	0.05	0.06	0.00	0.14	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.06
hsa-miR-4731-3p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4731-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4732-3p	0.00	0.06	0.00	0.00	0.04	0.00	0.00	0.02	0.03	0.00	0.39	0.00	0.00	0.23	0.09	0.00	0.07	0.00	0.07	0.03	0.00	0.00	0.09	0.00	0.12	0.00	0.04	0.40	0.16	0.00
hsa-miR-4732-5p	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
hsa-miR-4733-3p	0.00	0.06	0.03	0.20	0.00	0.13	0.05	0.05	0.05	0.06	0.00	0.00	0.00	0.00	0.09	0.00	0.07	0.00	0.00	0.03	0.04	0.00	0.04	0.00	0.00	0.12	0.11	0.00	0.08	0.00
hsa-miR-4733-5p	0.00	0.06	0.03	0.00	0.04	0.13	0.05	0.00	0.03	0.14	0.00	0.14	0.00	0.00	0.00	0.15	0.07	0.00	0.00	0.00	0.07	0.00	0.02	0.00	0.09	0.23	0.04	0.00	0.00	0.18
